unit_number,time_in_cycles,operational_setting_1,operational_setting_2,operational_setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,max_cycle,RUL,cycle_ratio,near_failure,capped_RUL,life_stage,sensor_11_roll20,sensor_4_roll20,sensor_12_roll20,sensor_7_roll20,sensor_15_roll20,sensor_21_roll20,sensor_20_roll20,sensor_2_roll20,sensor_17_roll20,sensor_3_roll20,sensor_11_slope20,sensor_4_slope20,sensor_12_slope20,sensor_11_std20,sensor_4_std20,sensor_12_std20,sensor_11_min20,sensor_11_max20,sensor_4_min20,sensor_4_max20,sensor_4_x_sensor_11,sensor_11_lag1,sensor_11_lag5,sensor_11_lag10,sensor_4_lag1,sensor_4_lag5,sensor_4_lag10,sensor_12_lag1,sensor_12_lag5,sensor_12_lag10,setting1_change,setting2_change,baseline_deviation,sensor_11_ewma_a01,sensor_11_ewma_a03,sensor_4_ewma_a01,sensor_4_ewma_a03,pca_score_1,pca_score_2,time_since_anomaly_s11
14,98,0.0006,-0.0002,100.0,518.67,642.28,1597.08,1413.11,14.62,21.61,552.89,2388.16,9064.84,1.3,47.81,521.27,2388.06,8144.42,8.4391,0.03,393,2388,100.0,38.82,23.2877,180,82,0.5444444444444444,0,82,mid,47.5905,1410.5135,521.3695,553.198,8.44833,23.2822,38.7805,642.7065,393.2,1591.8075000000001,0.009646616541352692,0.12632330827063037,-0.0055563909774654415,0.11491301057757886,3.7959719301826973,0.3470852314557476,47.34,47.81,1402.66,1419.83,0.4670236031251446,47.73,47.54,47.61,1407.95,1409.82,1411.76,521.04,520.9,521.59,0.0014000000000000002,0.00030000000000000003,9.458649606274193,47.61624975770958,47.68509490328688,1410.6182989513454,1411.0044425352999,0.7360647783455784,1.0645568843352768,12
14,99,-0.0001,0.0004,100.0,518.67,642.7,1589.19,1414.6,14.62,21.61,552.51,2388.14,9069.88,1.3,47.7,520.92,2388.11,8142.45,8.4195,0.03,392,2388,100.0,38.85,23.3029,180,81,0.55,0,81,mid,47.5935,1410.8835000000001,521.3565000000001,553.1479999999999,8.447399999999998,23.28464,38.7815,642.689,393.1,1591.685,0.011992481203007171,0.13238345864662865,-0.01496992481203717,0.11703688127658801,3.8165902045506055,0.35921368805233206,47.34,47.81,1402.66,1419.83,0.37437412038534795,47.81,47.65,47.58,1413.11,1411.14,1407.39,521.27,521.67,522.11,0.0007,0.0006000000000000001,7.174560461399409,47.62462478193863,47.689566432300815,1411.016469056211,1412.0831097747098,0.38028042875234636,-0.2224685988113862,13
14,100,0.0035,-0.0,100.0,518.67,643.16,1590.31,1412.56,14.62,21.61,553.35,2388.09,9072.27,1.3,47.62,521.65,2388.08,8145.82,8.4595,0.03,394,2388,100.0,38.75,23.2522,180,80,0.5555555555555556,0,80,mid,47.602,1411.1435,521.39,553.183,8.448375,23.27875,38.783500000000004,642.727,393.2,1591.6765,0.010105263157893792,0.10069924812027954,-0.016721804511300762,0.11213713409084489,3.7402818286718107,0.35344917002227944,47.34,47.81,1402.66,1419.83,0.11891334633009243,47.7,47.58,47.68,1414.6,1412.44,1415.12,520.92,521.02,521.22,0.0036,0.0004,5.102481877505892,47.62416230374477,47.66869650261057,1411.17082215059,1412.2261768422968,0.931927051670813,-0.42007095772807285,14
14,101,0.007,-0.0003,100.0,518.67,642.55,1596.69,1412.2,14.62,21.61,552.76,2388.09,9065.9,1.3,47.56,521.42,2388.08,8145.62,8.4754,0.03,394,2388,100.0,38.72,23.23,180,79,0.5611111111111111,0,79,mid,47.607,1411.1770000000001,521.3675000000001,553.135,8.451654999999999,23.280990000000003,38.779,642.6935000000001,393.25,1591.9789999999998,0.007263157894735538,0.12189473684209616,-0.008714285714300262,0.10761040841853031,3.746920279235358,0.3351335162053523,47.34,47.81,1402.66,1419.83,0.025586637624193824,47.62,47.55,47.6,1412.56,1410.33,1402.66,521.65,521.57,521.49,0.0035,0.0003,8.663289036249916,47.61774607337029,47.6360875518274,1411.2737399355312,1412.2183237896077,1.3465464979342032,0.6872824047281487,15
14,102,0.0022,-0.0003,100.0,518.67,642.83,1602.17,1413.68,14.62,21.61,553.08,2388.13,9068.42,1.3,47.65,521.27,2388.06,8152.37,8.4486,0.03,393,2388,100.0,38.86,23.1118,180,78,0.5666666666666667,0,78,mid,47.6195,1411.3975,521.3480000000001,553.121,8.451815,23.273365,38.76899999999999,642.7035,393.2,1592.44,0.004609022556390229,0.12754135338344588,-0.005488721804508576,0.09621658681823239,3.758532573393621,0.32849897860923427,47.34,47.81,1402.66,1419.83,0.21487141814437272,47.56,47.73,47.71,1412.2,1407.95,1415.0,521.42,521.04,521.47,0.0048000000000000004,0.0,14.128789513953642,47.62097146603326,47.640261286279184,1411.514365941978,1412.6568266527254,1.5728244105641873,1.5587996735024936,16
14,103,-0.0002,-0.0002,100.0,518.67,643.22,1591.38,1403.08,14.62,21.61,553.09,2388.09,9074.49,1.3,47.58,521.32,2388.09,8147.71,8.4654,0.03,392,2388,100.0,38.83,23.2863,180,77,0.5722222222222222,0,77,mid,47.614,1411.1325000000002,521.351,553.1185,8.45232,23.27344,38.7755,642.7325,393.15,1592.5549999999998,0.005157894736840399,-0.038924812030114046,-0.007278195488731697,0.09511212220046732,4.149037776844425,0.3279265001088313,47.34,47.81,1402.66,1419.83,-0.09455828063487065,47.65,47.81,47.54,1413.68,1413.11,1409.82,521.27,521.27,520.9,0.0024000000000000002,9.999999999999996e-05,5.167926955909066,47.61687431942994,47.62218290039543,1410.6709293477802,1409.7837786569075,0.29409371383508176,-0.0482282659797607,17
14,104,-0.0036,-0.0002,100.0,518.67,643.21,1591.02,1409.33,14.62,21.61,553.39,2388.13,9063.82,1.3,47.61,520.46,2388.12,8141.89,8.4712,0.03,393,2388,100.0,38.77,23.242,180,76,0.5777777777777777,0,76,mid,47.612,1411.301,521.3095,553.118,8.45344,23.26941,38.779999999999994,642.7615000000001,393.1,1592.7035,0.005669172932329074,-0.14634586466170332,-0.020969924812040634,0.09473508770306886,3.993429999122638,0.3838101915762771,47.34,47.81,1402.66,1419.83,0.011344854370654455,47.58,47.7,47.65,1403.08,1414.6,1411.14,521.32,520.92,521.67,0.0034,0.0,2.6515972716351577,47.61618688748695,47.6185280302768,1410.5368364130022,1409.6476450598352,1.2895720722105468,-0.36155121968693293,18
14,105,0.0027,0.0003,100.0,518.67,643.06,1587.49,1408.82,14.62,21.61,553.11,2388.12,9067.6,1.3,47.65,521.04,2388.07,8148.4,8.4498,0.03,394,2388,100.0,38.8,23.1996,180,75,0.5833333333333334,0,75,mid,47.616,1411.184,521.2940000000001,553.1215,8.453990000000001,23.266655,38.7805,642.7645,393.1,1592.6465,0.0055488721804512935,-0.18401503759401436,-0.024180451127846073,0.09455713950613116,4.031872230640311,0.388321624701029,47.34,47.81,1402.66,1419.83,-0.005151139496244864,47.61,47.62,47.58,1409.33,1412.56,1412.44,520.46,521.65,521.02,0.0063,0.0005,2.533304284976117,47.61956819873826,47.627969621193756,1410.365152771702,1409.3993515418847,0.9888456550001926,-0.8594631407681415,19
14,106,0.001,-0.0,100.0,518.67,642.99,1597.13,1413.43,14.62,21.61,552.55,2388.11,9070.6,1.3,47.63,521.29,2388.09,8147.8,8.4921,0.03,394,2388,100.0,38.82,23.2096,180,74,0.5888888888888889,0,74,mid,47.6305,1411.2125,521.2729999999999,553.0899999999999,8.45562,23.259115,38.7805,642.765,393.1,1592.7805,0.0013909774436075576,-0.12546616541356503,-0.01766917293233644,0.0687080015259339,4.046331509430303,0.37579529702095904,47.54,47.81,1402.66,1419.83,0.1661464358088556,47.65,47.56,47.55,1408.82,1412.2,1410.33,521.04,521.42,521.57,0.0017000000000000001,0.0003,9.743391317996464,47.62061137886443,47.62857873483563,1410.671637494532,1410.6085460793192,1.9303139684090505,0.5356864649469673,20
14,107,0.0043,-0.0002,100.0,518.67,643.38,1590.2,1413.06,14.62,21.61,553.09,2388.06,9070.59,1.3,47.72,521.17,2388.07,8145.54,8.4718,0.03,394,2388,100.0,38.87,23.1695,180,73,0.5944444444444444,0,73,mid,47.638,1410.874,521.2945,553.095,8.45637,23.252365,38.787,642.799,393.1,1592.834,0.0017142857142855457,0.036992481202966165,-0.027556390977457254,0.06993229808745924,3.5388332897481454,0.35544597635249875,47.54,47.81,1402.66,1415.12,0.3069530772084802,47.63,47.65,47.73,1413.43,1413.68,1407.95,521.29,521.27,521.04,0.0033,0.0002,5.624935081842528,47.63055024097799,47.65600511438494,1410.910473745079,1411.3439822555233,1.653835214286793,-0.6254441564781623,21
14,108,-0.0018,0.0002,100.0,518.67,642.29,1594.81,1418.26,14.62,21.61,552.5,2388.15,9072.92,1.3,47.65,521.42,2388.12,8147.25,8.4474,0.03,394,2388,100.0,38.67,23.2686,180,72,0.6,0,72,mid,47.64,1411.199,521.286,553.025,8.457525,23.253225,38.7885,642.7785,393.15,1592.815,0.0014436090225555974,0.1564962406014717,-0.021097744360924656,0.06966083245950495,3.9041070142793792,0.34999849623724766,47.54,47.81,1402.66,1418.26,0.4222177790484851,47.72,47.58,47.81,1413.06,1403.08,1413.11,521.17,521.32,521.27,0.0060999999999999995,0.0004,11.994295656586354,47.632495216880194,47.654203580069456,1411.6454263705712,1413.4187875788662,1.2736764020213074,0.48423265089398254,22
14,109,0.0011,0.0002,100.0,518.67,643.3,1591.68,1413.12,14.62,21.61,553.7,2388.13,9071.61,1.3,47.57,520.99,2388.1,8145.09,8.431,0.03,395,2388,100.0,38.75,23.3163,180,71,0.6055555555555555,0,71,mid,47.6395,1411.4855,521.2299999999999,553.0755,8.457145,23.2566,38.786500000000004,642.8154999999999,393.25,1592.792,-0.0005037593984970018,0.12379699248115071,-0.012315789473697547,0.07014833906578292,3.8191973185334147,0.296772108208338,47.54,47.81,1402.66,1418.26,0.05020758890543972,47.65,47.61,47.7,1418.26,1409.33,1414.6,521.42,520.46,520.92,0.0029,0.0,6.261546591080757,47.626245695192175,47.62894250604862,1411.792883733514,1413.3291513052063,0.9737271607699975,-0.26112482518141716,23
14,110,0.0025,0.0001,100.0,518.67,642.43,1593.31,1414.21,14.62,21.61,552.76,2388.12,9066.4,1.3,47.72,521.63,2388.13,8152.5,8.4546,0.03,394,2388,100.0,38.92,23.2305,180,70,0.6111111111111112,0,70,mid,47.6415,1411.44,521.2505,553.07,8.457609999999999,23.25588,38.792500000000004,642.8315,393.35,1592.8780000000002,0.0012857142857131308,0.22010526315788365,-0.0067593984962544705,0.0719118612572196,3.778826049950911,0.30991467416541957,47.54,47.81,1402.66,1418.26,0.3925026075718945,47.57,47.65,47.62,1413.12,1408.82,1412.56,520.99,521.04,521.65,0.0014,0.0001,7.728897368983173,47.635621125672955,47.65625975423403,1412.0345953601627,1413.5934059136443,0.7760634521482065,0.369832711947162,24
14,111,0.003,0.0,100.0,518.67,642.82,1590.37,1412.63,14.62,21.61,552.54,2388.1,9081.67,1.3,47.58,521.09,2388.12,8146.77,8.4251,0.03,394,2388,100.0,38.69,23.3255,180,69,0.6166666666666667,0,69,mid,47.640499999999996,1411.9384999999997,521.2305,553.0475,8.455825,23.253135,38.794,642.8425,393.4,1592.0915,-0.0002481203007520579,0.09847368421048766,-0.005270676691745437,0.0726545539558961,3.167837175174769,0.30653367635014794,47.54,47.81,1403.08,1418.26,0.05970636882285364,47.72,47.63,47.56,1414.21,1413.43,1412.2,521.63,521.29,521.42,0.0005,0.0001,5.269825399727287,47.630059013105665,47.63338182796382,1412.0941358241464,1413.304384139551,0.836791702818912,-0.2971620895640668,25
14,112,-0.0008,0.0005,100.0,518.67,643.26,1593.52,1408.24,14.62,21.61,552.85,2388.13,9071.7,1.3,47.89,520.99,2388.13,8154.24,8.444,0.03,393,2388,100.0,38.64,23.2058,180,68,0.6222222222222222,0,68,mid,47.649499999999996,1411.6005,521.2065,553.022,8.455079999999999,23.248359999999998,38.791000000000004,642.8684999999999,393.4,1592.2705,0.004413533834585208,0.09397744360901139,-0.004924812030090595,0.09063954057580884,3.1845837123634917,0.3055844271312803,47.54,47.89,1403.08,1418.26,-0.10067320107284312,47.58,47.72,47.65,1412.63,1413.06,1413.68,521.09,521.17,521.27,0.0038,0.0005,4.321255987049202,47.6560531117951,47.71036727957467,1411.708722241732,1411.7850688976855,1.8118959891063344,-0.09750371621363471,0
14,113,-0.0006,0.0001,100.0,518.67,642.84,1591.69,1416.74,14.62,21.61,553.03,2388.11,9071.5,1.3,47.56,520.87,2388.09,8149.88,8.451,0.03,394,2388,100.0,38.74,23.1623,180,67,0.6277777777777778,0,67,mid,47.6505,1411.9465,521.2049999999999,553.0305,8.455290000000002,23.24561,38.7885,642.8715,393.45,1591.991,0.001406015037592861,0.13928571428568595,-0.014571428571442738,0.08947066558377789,3.3524527941255617,0.30723726473524376,47.55,47.89,1403.08,1418.26,0.06115172351518161,47.89,47.65,47.58,1408.24,1418.26,1403.08,520.99,521.42,521.32,0.0002000000000000001,0.0004,9.458079612987474,47.6464478006156,47.665257095702266,1412.2118500175588,1413.2715482283797,1.5580092383225157,-0.23608067548672093,1
14,114,0.0019,0.0002,100.0,518.67,643.11,1594.82,1413.37,14.62,21.61,553.0,2388.14,9070.47,1.3,47.7,521.47,2388.07,8148.71,8.4517,0.03,392,2388,100.0,38.78,23.1934,180,66,0.6333333333333333,0,66,mid,47.653,1412.058,521.1949999999999,553.0115,8.4548,23.2422,38.787,642.8779999999999,393.4,1592.2265,0.0021052631578936474,0.14688721804507573,-0.0034436090225627284,0.0901519185655912,3.361289852672985,0.29428772172447987,47.55,47.89,1403.08,1418.26,0.2931064842481063,47.56,47.57,47.61,1416.74,1413.12,1409.33,520.87,520.99,520.46,0.0025,0.0001,8.006994069079374,47.65180302055404,47.67567996699159,1412.327665015803,1413.3010837598658,1.1242663495157066,0.3850669778594242,2
14,115,-0.0027,-0.0004,100.0,518.67,642.82,1595.68,1408.83,14.62,21.61,552.75,2388.11,9066.49,1.3,47.65,521.16,2388.16,8148.99,8.4173,0.03,394,2388,100.0,38.72,23.1378,180,65,0.6388888888888888,0,65,mid,47.6565,1411.8775,521.202,552.9635,8.452485,23.234595,38.783500000000004,642.868,393.45,1592.483,0.0009097744360895189,0.10680451127813154,-0.006706766917301252,0.08851256229606645,3.4357989571106198,0.29155842603046916,47.55,47.89,1403.08,1418.26,-0.004698418184227556,47.7,47.72,47.65,1413.37,1414.21,1408.82,521.47,521.63,521.04,0.0046,0.0006000000000000001,6.496881098979336,47.651622718498636,47.66797597689411,1411.9778985142227,1411.959758631906,1.3503111619135937,0.46427960540131585,3
14,116,-0.0014,-0.0002,100.0,518.67,642.93,1594.53,1415.84,14.62,21.61,552.61,2388.09,9069.88,1.3,47.7,521.35,2388.15,8148.38,8.4891,0.03,395,2388,100.0,38.83,23.2401,180,64,0.6444444444444445,0,64,mid,47.664,1412.1529999999998,521.191,552.9285,8.453624999999999,23.23576,38.7815,642.902,393.55,1593.1625,-0.0001503759398500662,0.1389774436090016,0.0012180451127683358,0.08531057810639316,3.524935385745722,0.2808989329388819,47.56,47.89,1403.08,1418.26,0.4563024690115097,47.65,47.58,47.63,1408.83,1412.63,1413.43,521.16,521.09,521.29,0.0013000000000000002,0.0002,9.88618187753016,47.65646044664878,47.67758318382588,1412.3641086628006,1413.1238310423341,1.9616257155834316,0.09493584824852777,4
14,117,0.0012,0.0003,100.0,518.67,642.65,1590.58,1407.56,14.62,21.61,552.6,2388.12,9066.0,1.3,47.74,521.24,2388.15,8142.19,8.4461,0.03,395,2388,100.0,38.77,23.2398,180,63,0.65,0,63,mid,47.6645,1412.1335000000001,521.201,552.908,8.452485,23.230584999999998,38.779999999999994,642.8915,393.65,1593.1825000000001,0.0019774436090214667,0.006999999999965091,-0.00046616541354497164,0.08574595279695472,3.5503969755801585,0.2787925091493367,47.56,47.89,1403.08,1418.26,-0.11362622941823848,47.7,47.89,47.72,1415.84,1408.24,1413.06,521.35,520.99,521.17,0.0026,0.0005,2.383807096420248,47.664814401983904,47.69630822867812,1411.8836977965207,1411.4546817296339,1.149362345396492,-0.3152613331614007,5
14,118,-0.0013,0.0001,100.0,518.67,642.38,1603.21,1412.3,14.62,21.61,553.36,2388.08,9077.34,1.3,47.61,520.89,2388.08,8149.56,8.4363,0.03,393,2388,100.0,38.83,23.2416,180,62,0.6555555555555556,0,62,mid,47.6545,1412.093,521.182,552.9315,8.452345000000001,23.228279999999998,38.7805,642.8965,393.65,1593.489,0.003496240601503015,0.02479699248114898,-0.0038195488722011827,0.07930454291098454,3.543284381830585,0.2866797222647233,47.56,47.89,1403.08,1418.26,0.096384380407786,47.74,47.56,47.65,1407.56,1416.74,1418.26,521.24,520.87,521.42,0.0024999999999999996,0.00019999999999999998,14.58077339227715,47.659332961785516,47.67041576007468,1411.9253280168687,1411.7082772107437,0.890646743210099,2.0061035189157557,6
14,119,0.0013,-0.0003,100.0,518.67,642.9,1590.38,1415.3,14.62,21.61,553.1,2388.13,9067.98,1.3,47.64,521.05,2388.11,8152.03,8.4646,0.03,395,2388,100.0,38.57,23.1923,180,61,0.6611111111111111,0,61,mid,47.6515,1412.128,521.1885,552.961,8.454600000000001,23.222749999999998,38.76649999999999,642.9065,393.8,1593.5485,0.004007518796991812,0.11019548872176188,-0.009842105263167943,0.07862469144783592,3.572686737780685,0.28185989427352953,47.56,47.89,1403.08,1418.26,0.26172992590753424,47.61,47.7,47.57,1412.3,1413.37,1413.12,520.89,521.47,520.99,0.0026,0.00039999999999999996,7.969383102198641,47.65739966560697,47.661291032052276,1412.2627952151818,1412.7857940475205,1.9870084530194365,-0.654412553958182,7
14,120,-0.0011,0.0001,100.0,518.67,642.89,1594.24,1417.63,14.62,21.61,552.48,2388.1,9078.07,1.3,47.8,521.06,2388.1,8148.57,8.465,0.03,393,2388,100.0,38.71,23.1918,180,60,0.6666666666666666,0,60,mid,47.6605,1412.3815,521.159,552.9175,8.454875,23.21973,38.7645,642.893,393.75,1593.7450000000001,0.005631578947366797,0.1956165413533586,-0.00439097744362316,0.08488227141167104,3.7788737879507415,0.26112912716224607,47.56,47.89,1403.08,1418.26,0.9363173408021589,47.64,47.65,47.72,1415.3,1408.83,1414.21,521.05,521.16,521.63,0.0024000000000000002,0.00039999999999999996,11.16845474236594,47.67165969904627,47.70290372243659,1412.7995156936636,1414.2390558332643,2.0554530408138403,0.09680377381880818,8
14,121,0.0014,0.0,100.0,518.67,642.61,1595.8,1418.98,14.62,21.61,553.17,2388.1,9067.92,1.3,47.81,520.73,2388.16,8154.27,8.4714,0.03,395,2388,100.0,38.78,23.169,180,59,0.6722222222222223,0,59,late,47.673,1412.7205,521.1245,552.938,8.454675,23.21668,38.7675,642.896,393.8,1593.7005000000001,0.006180451127819102,0.28701503759394387,-0.006398496240615209,0.08766563270689388,4.05570874460314,0.2702528056232805,47.56,47.89,1403.08,1418.98,1.1234616399740076,47.8,47.7,47.58,1417.63,1415.84,1412.63,521.06,521.35,521.09,0.0025,0.0001,13.174341729751546,47.68549372914165,47.73503260570561,1413.417564124297,1415.661339083285,2.2993238862613055,0.3286675698858862,9
14,122,-0.0005,0.0001,100.0,518.67,642.82,1591.56,1420.11,14.62,21.61,552.23,2388.14,9076.23,1.3,47.82,521.18,2388.11,8144.87,8.469,0.03,394,2388,100.0,38.64,23.1663,180,58,0.6777777777777778,0,58,late,47.6815,1413.042,521.12,552.8955,8.455695,23.219405000000002,38.7565,642.8955,393.85,1593.1699999999998,0.007917293233081739,0.40772932330822365,-0.003308270676706739,0.09337389469510252,4.377836043189612,0.26844581929064,47.56,47.89,1403.08,1420.11,1.2963198538018537,47.81,47.74,47.89,1418.98,1407.56,1408.24,520.73,521.24,520.99,0.0019,0.0001,12.762401225172024,47.698944356227486,47.760522823993924,1414.0868077118673,1416.9959373582994,2.4621848450698045,-0.4705811811853103,10
14,123,0.0007,0.0001,100.0,518.67,642.88,1592.77,1424.36,14.62,21.61,553.53,2388.11,9072.9,1.3,47.76,521.16,2388.12,8151.04,8.4536,0.03,392,2388,100.0,38.65,23.371,180,57,0.6833333333333333,0,57,late,47.6905,1414.106,521.112,552.9174999999999,8.455105,23.223639999999996,38.7475,642.8785,393.85,1593.2395,0.007436090225563159,0.4121203007518695,0.0004210526315595464,0.09173617779151139,4.415029832407581,0.2645273839170348,47.56,47.89,1407.56,1424.36,1.4042515858029816,47.82,47.61,47.56,1420.11,1412.3,1416.74,521.18,520.89,520.87,0.0012000000000000001,0.0,17.10649138174173,47.705049920604736,47.76036597679574,1415.1141269406805,1419.2051561508094,1.0412326668325556,0.13336873340169098,11
14,124,-0.0001,-0.0001,100.0,518.67,643.51,1590.83,1409.88,14.62,21.61,552.75,2388.12,9067.98,1.3,47.71,521.01,2388.17,8151.92,8.4531,0.03,393,2388,100.0,38.72,23.3281,180,56,0.6888888888888889,0,56,late,47.695499999999996,1414.1335,521.1395,552.8855,8.454199999999998,23.227945,38.745000000000005,642.8934999999999,393.85,1593.23,0.006443609022555122,0.27633834586463407,-0.011330827067672215,0.08982292521813924,4.385328740002382,0.21760599353174115,47.56,47.89,1407.56,1424.36,0.06645392682224538,47.76,47.64,47.7,1424.36,1415.3,1413.37,521.16,521.05,521.47,0.0008,0.0002,2.9736017502254013,47.70554492854426,47.74525618375702,1414.5907142466126,1416.4076093055664,1.281585883348711,-0.4758312596364034,12
14,125,0.0007,0.0001,100.0,518.67,643.34,1593.59,1410.52,14.62,21.61,552.81,2388.16,9080.55,1.3,47.73,521.05,2388.16,8156.29,8.4516,0.03,394,2388,100.0,38.86,23.212,180,55,0.6944444444444444,0,55,late,47.6995,1414.2185,521.14,552.8705,8.45429,23.228564999999996,38.748,642.9075,393.85,1593.535,0.00621804511278087,0.1408195488721507,-0.014180451127841224,0.08947066558379217,4.292408568133459,0.2173767043149536,47.56,47.89,1407.56,1424.36,0.12459858972109385,47.71,47.8,47.65,1409.88,1417.63,1408.83,521.01,521.06,521.16,0.0008,0.0002,5.266792933111623,47.70799043568984,47.74067932862991,1414.1836428219513,1414.6413265138965,1.5904277832603755,-0.03993473279331923,13
14,126,0.004,0.0001,100.0,518.67,643.05,1600.1,1419.71,14.62,21.61,553.49,2388.15,9067.68,1.3,47.48,520.94,2388.14,8149.43,8.4605,0.03,395,2388,100.0,38.54,23.213,180,54,0.7,0,54,late,47.692,1414.5325,521.1225000000001,552.9175,8.45271,23.228735,38.734,642.9105,393.9,1593.6834999999999,0.0019849624060151103,0.2068195488721824,-0.014669172932346547,0.10113045249112233,4.458189241809421,0.2187494360892384,47.48,47.89,1407.56,1424.36,-0.2741994626802507,47.73,47.81,47.7,1410.52,1418.98,1415.84,521.05,520.73,521.35,0.0033,0.0,16.241105880027682,47.68519139212085,47.662475530040936,1414.736278539756,1416.1619285597276,2.355410226650034,0.8235932295577078,0
14,127,-0.0002,-0.0004,100.0,518.67,642.99,1601.22,1412.92,14.62,21.61,552.5,2388.12,9069.03,1.3,47.6,521.01,2388.14,8151.12,8.4846,0.03,393,2388,100.0,38.81,23.2299,180,53,0.7055555555555556,0,53,late,47.686,1414.5255,521.1145,552.888,8.45335,23.231755,38.731,642.8910000000001,393.85,1594.2345,0.0011127819548864778,0.16053383458642076,-0.0155263157894816,0.10292562465456567,4.460732150195219,0.21984384410158495,47.48,47.89,1407.56,1424.36,0.09755477461537579,47.48,47.82,47.74,1419.71,1420.11,1407.56,520.94,521.18,521.24,0.0042,0.0005,12.99339170482207,47.676672252908766,47.643732871028654,1414.5546506857804,1415.1893499918092,1.9141809962677967,1.2504188403975212,1
14,128,-0.0045,-0.0001,100.0,518.67,642.6,1594.12,1418.95,14.62,21.61,552.84,2388.13,9078.73,1.3,47.75,520.99,2388.11,8157.97,8.4751,0.03,393,2388,100.0,38.62,23.0891,180,52,0.7111111111111111,0,52,late,47.691,1414.56,521.0930000000001,552.905,8.454735,23.22278,38.7285,642.9064999999999,393.8,1594.2,0.0014586466165402428,0.28270676691726987,-0.01248120300753587,0.10351201303284414,4.493682114632075,0.20916123219307703,47.48,47.89,1407.56,1424.36,0.8701125565539434,47.6,47.76,47.61,1412.92,1424.36,1412.3,521.01,521.16,520.89,0.0043,0.00030000000000000003,12.292746419560082,47.684005027617886,47.67561300972005,1414.9941856172024,1416.3175449942664,2.2953137303218893,0.0721565876986758,2
14,129,-0.001,-0.0004,100.0,518.67,643.47,1591.73,1413.84,14.62,21.61,553.12,2388.13,9079.48,1.3,47.52,521.42,2388.09,8152.14,8.4644,0.03,394,2388,100.0,38.83,23.2301,180,51,0.7166666666666667,0,51,late,47.6885,1414.596,521.1145,552.876,8.456405,23.21847,38.7325,642.9150000000001,393.75,1594.2024999999999,-0.002894736842106229,0.2496842105262791,-0.009436090225566955,0.10712879606984599,4.484413239796135,0.21984384410158495,47.48,47.89,1407.56,1424.36,-0.043202072299214314,47.75,47.71,47.64,1418.95,1409.88,1415.3,520.99,521.01,521.05,0.0034999999999999996,0.00030000000000000003,6.7361824592475905,47.6676045248561,47.62892910680404,1414.8787670554823,1415.5742814959865,1.2618743582992071,-0.32773339639140686,3
14,130,0.0022,0.0,100.0,518.67,643.15,1600.91,1409.68,14.62,21.61,552.84,2388.15,9076.05,1.3,47.6,520.45,2388.15,8151.09,8.4677,0.03,394,2388,100.0,38.74,23.1728,180,50,0.7222222222222222,0,50,late,47.6825,1414.3695,521.0554999999999,552.8799999999999,8.45706,23.215584999999997,38.7235,642.951,393.75,1594.5825,-0.0036616541353395836,0.17336090225560602,-0.010789473684225906,0.10862174833122615,4.617365932855076,0.23220850430935996,47.48,47.89,1407.56,1424.36,0.018262210838175606,47.52,47.73,47.8,1413.84,1410.52,1417.63,521.42,521.05,521.06,0.0032,0.0004,11.787539283933413,47.660844072370494,47.620250374762826,1414.3588903499342,1413.8059970471904,2.3397914704071208,1.004114922753909,4
14,131,0.0007,0.0003,100.0,518.67,642.62,1592.02,1411.42,14.62,21.61,552.46,2388.16,9079.0,1.3,47.82,520.82,2388.12,8149.74,8.4622,0.03,393,2388,100.0,38.73,23.1857,180,49,0.7277777777777777,0,49,late,47.6945,1414.309,521.042,552.876,8.458915,23.208595,38.7255,642.941,393.7,1594.665,-0.0033157894736858457,0.10375939849624444,-0.013609022556412383,0.10995094600012434,4.6491752522691305,0.2378765712671258,47.48,47.89,1407.56,1424.36,0.2883743023811107,47.6,47.48,47.81,1409.68,1419.71,1418.98,520.45,520.94,520.73,0.0015,0.0003,4.793941949475692,47.676759665133446,47.680175262333975,1414.065001314941,1413.0901979330333,1.6612585893793443,-0.11358490708063679,5
14,132,0.004,0.0002,100.0,518.67,643.04,1597.59,1416.13,14.62,21.61,553.28,2388.14,9075.78,1.3,47.78,520.73,2388.1,8151.26,8.4778,0.03,395,2388,100.0,38.57,23.1648,180,48,0.7333333333333333,0,48,late,47.68900000000001,1414.7035,521.029,552.8974999999999,8.460605,23.206545,38.721999999999994,642.9300000000001,393.8,1594.8685,0.0009924812030063137,0.033947368421054704,-0.018887218045118108,0.10212994818267396,4.437000260962923,0.24776686835116513,47.48,47.82,1407.56,1424.36,0.7149431177526041,47.82,47.6,47.82,1411.42,1412.92,1420.11,520.82,521.01,521.18,0.0033,9.999999999999996e-05,11.969235100495759,47.6870836986201,47.710122683633784,1414.2715011834468,1414.0021385531234,2.887050053712802,0.30211661217860736,6
