unit_number,time_in_cycles,operational_setting_1,operational_setting_2,operational_setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,max_cycle,RUL,cycle_ratio,life_stage,near_failure,capped_RUL,sensor_11_roll20,sensor_4_roll20,sensor_12_roll20,sensor_7_roll20,sensor_15_roll20,sensor_21_roll20,sensor_20_roll20,sensor_2_roll20,sensor_17_roll20,sensor_3_roll20
23,81,0.002,-0.0005,100.0,518.67,643.32,1596.52,1416.41,14.62,21.61,553.54,2388.08,9054.3,1.3,47.47,521.18,2388.1,8132.1,8.4335,0.03,392,2388,100.0,38.79,23.3065,168,87,0.48214285714285715,mid,0,87,47.5485,1410.4154999999998,521.3,553.2095,8.44529,23.307295,38.81400000000001,642.653,393.05,1589.568
23,82,0.0012,-0.0001,100.0,518.67,642.97,1589.27,1409.87,14.62,21.61,553.36,2388.12,9055.91,1.3,47.76,521.44,2388.1,8130.61,8.4378,0.03,393,2388,100.0,38.71,23.2611,168,86,0.4880952380952381,mid,0,86,47.558,1410.2665000000002,521.2945,553.211,8.446230000000002,23.303455,38.8015,642.691,393.05,1589.2604999999999
23,83,0.0017,0.0002,100.0,518.67,642.69,1594.05,1414.47,14.62,21.61,553.44,2388.13,9056.6,1.3,47.55,521.2,2388.06,8130.16,8.415,0.03,394,2388,100.0,38.88,23.2775,168,85,0.49404761904761907,mid,0,85,47.554500000000004,1410.616,521.283,553.2090000000001,8.44486,23.297815,38.81099999999999,642.697,393.1,1589.7505
23,84,0.0023,-0.0004,100.0,518.67,642.56,1591.83,1413.19,14.62,21.61,553.44,2388.13,9049.57,1.3,47.51,521.22,2388.06,8128.67,8.4377,0.03,392,2388,100.0,38.79,23.3171,168,84,0.5,mid,0,84,47.5475,1410.845,521.2735,553.2345,8.446095000000001,23.297625,38.8115,642.6679999999999,393.1,1589.7395000000001
23,85,-0.0016,0.0001,100.0,518.67,643.05,1592.83,1413.87,14.62,21.61,553.27,2388.12,9050.16,1.3,47.68,521.17,2388.15,8131.72,8.4211,0.03,392,2388,100.0,38.9,23.2718,168,83,0.5059523809523809,mid,0,83,47.5595,1411.271,521.259,553.2284999999999,8.44434,23.298285,38.819,642.6735,393.1,1589.91
23,86,-0.0011,0.0003,100.0,518.67,642.81,1593.35,1410.81,14.62,21.61,552.27,2388.11,9058.26,1.3,47.42,521.5,2388.16,8131.33,8.3961,0.03,394,2388,100.0,38.59,23.3429,168,82,0.5119047619047619,mid,0,82,47.549,1411.2140000000002,521.2555,553.1985,8.4423,23.3037,38.7965,642.6775,393.1,1590.4785
23,87,-0.0014,-0.0004,100.0,518.67,643.14,1588.12,1407.46,14.62,21.61,553.0,2388.11,9049.48,1.3,47.53,521.96,2388.14,8127.62,8.476,0.03,393,2388,100.0,38.84,23.2281,168,81,0.5178571428571429,mid,0,81,47.5415,1411.0445,521.304,553.141,8.444199999999999,23.29868,38.7995,642.6959999999999,393.15,1590.0565000000001
23,88,0.0036,-0.0004,100.0,518.67,643.09,1597.31,1416.37,14.62,21.61,553.08,2388.17,9053.56,1.3,47.53,520.88,2388.11,8132.02,8.4006,0.03,394,2388,100.0,38.88,23.3296,168,80,0.5238095238095238,mid,0,80,47.5355,1411.3539999999998,521.2605,553.1389999999999,8.441825,23.295695,38.797000000000004,642.7049999999999,393.2,1590.725
23,89,0.0008,-0.0001,100.0,518.67,642.78,1584.04,1417.6,14.62,21.61,552.83,2388.09,9051.44,1.3,47.59,521.55,2388.1,8131.41,8.4498,0.03,393,2388,100.0,38.91,23.3059,168,79,0.5297619047619048,mid,0,79,47.5385,1411.6895,521.2525,553.1265000000001,8.441460000000001,23.29536,38.798500000000004,642.704,393.2,1590.7055
23,90,0.0005,0.0,100.0,518.67,642.94,1592.6,1409.24,14.62,21.61,553.36,2388.09,9057.17,1.3,47.52,520.95,2388.16,8131.6,8.4761,0.03,394,2388,100.0,38.93,23.2136,168,78,0.5357142857142857,mid,0,78,47.5375,1411.4615,521.2385,553.1229999999999,8.441355,23.29152,38.806,642.738,393.25,1590.9695
23,91,0.0009,-0.0,100.0,518.67,643.32,1591.35,1412.63,14.62,21.61,553.12,2388.12,9052.04,1.3,47.51,521.31,2388.16,8131.98,8.4768,0.03,393,2388,100.0,38.85,23.2615,168,77,0.5416666666666666,mid,0,77,47.534,1411.3595,521.2439999999999,553.109,8.444225,23.29154,38.8065,642.7965,393.25,1590.7765
23,92,-0.0001,0.0004,100.0,518.67,642.81,1590.76,1414.95,14.62,21.61,552.76,2388.14,9049.24,1.3,47.58,521.15,2388.15,8123.74,8.4513,0.03,393,2388,100.0,38.67,23.2467,168,76,0.5476190476190477,mid,0,76,47.533500000000004,1411.435,521.2455,553.114,8.444665,23.293055000000003,38.79899999999999,642.788,393.25,1590.701
23,93,0.0012,0.0002,100.0,518.67,642.95,1587.76,1403.73,14.62,21.61,553.25,2388.13,9050.85,1.3,47.59,521.42,2388.14,8131.37,8.4084,0.03,393,2388,100.0,38.9,23.2153,168,75,0.5535714285714286,mid,0,75,47.533500000000004,1411.4265,521.2410000000001,553.144,8.4413,23.286125,38.811,642.8225,393.15,1590.456
23,94,-0.0041,0.0002,100.0,518.67,642.5,1583.85,1411.65,14.62,21.61,553.16,2388.14,9049.15,1.3,47.5,521.17,2388.12,8132.86,8.4513,0.03,393,2388,100.0,38.89,23.2676,168,74,0.5595238095238095,mid,0,74,47.53150000000001,1411.2075,521.2360000000001,553.116,8.441735,23.291135,38.8155,642.8320000000001,393.2,1590.3290000000002
23,95,-0.0008,-0.0002,100.0,518.67,642.65,1596.54,1414.12,14.62,21.61,552.83,2388.14,9054.5,1.3,47.8,521.44,2388.09,8131.68,8.4662,0.03,393,2388,100.0,38.85,23.2618,168,73,0.5654761904761905,mid,0,73,47.547000000000004,1411.395,521.2394999999999,553.081,8.44119,23.28943,38.819500000000005,642.851,393.2,1590.771
23,96,0.0011,-0.0002,100.0,518.67,642.78,1586.86,1414.32,14.62,21.61,553.12,2388.1,9052.8,1.3,47.66,521.07,2388.1,8131.91,8.4466,0.03,394,2388,100.0,38.59,23.311,168,72,0.5714285714285714,mid,0,72,47.558,1411.932,521.237,553.115,8.43997,23.289880000000004,38.8095,642.851,393.2,1590.8235
23,97,-0.0005,-0.0002,100.0,518.67,642.95,1597.85,1411.17,14.62,21.61,553.75,2388.12,9054.56,1.3,47.47,521.49,2388.12,8132.77,8.4212,0.03,392,2388,100.0,38.81,23.316,168,71,0.5773809523809523,mid,0,71,47.543,1411.9189999999999,521.2565000000001,553.161,8.439685,23.289255,38.807500000000005,642.8705,393.1,1591.146
23,98,0.0018,0.0001,100.0,518.67,642.97,1589.03,1411.32,14.62,21.61,553.16,2388.1,9053.25,1.3,47.71,520.9,2388.14,8132.49,8.4443,0.03,394,2388,100.0,38.89,23.2683,168,70,0.5833333333333334,mid,0,70,47.560500000000005,1411.8965,521.251,553.1685,8.44114,23.285220000000002,38.8145,642.893,393.1,1591.096
23,99,-0.0033,0.0001,100.0,518.67,642.66,1588.42,1416.24,14.62,21.61,552.51,2388.12,9049.62,1.3,47.55,521.01,2388.14,8132.85,8.4248,0.03,395,2388,100.0,38.72,23.3109,168,69,0.5892857142857143,mid,0,69,47.5685,1412.397,521.255,553.1054999999999,8.439945,23.28712,38.8095,642.8755,393.2,1591.281
23,100,0.003,0.0001,100.0,518.67,642.51,1597.34,1411.17,14.62,21.61,552.53,2388.13,9053.52,1.3,47.6,520.72,2388.17,8127.39,8.4709,0.03,394,2388,100.0,38.84,23.1504,168,68,0.5952380952380952,mid,0,68,47.576499999999996,1412.5295,521.2365,553.089,8.440275000000002,23.27318,38.8115,642.8725000000001,393.25,1591.484
23,101,0.0027,-0.0001,100.0,518.67,642.66,1584.07,1411.65,14.62,21.61,552.81,2388.15,9051.11,1.3,47.65,520.67,2388.08,8131.79,8.4495,0.03,394,2388,100.0,38.62,23.2358,168,67,0.6011904761904762,mid,0,67,47.5855,1412.2915,521.211,553.0525,8.441075000000001,23.269645,38.803,642.8395,393.35,1590.8614999999998
23,102,-0.0015,-0.0001,100.0,518.67,643.46,1597.43,1410.54,14.62,21.61,553.28,2388.17,9060.35,1.3,47.67,520.58,2388.17,8129.68,8.4699,0.03,393,2388,100.0,38.76,23.3359,168,66,0.6071428571428571,mid,0,66,47.581,1412.325,521.168,553.0485000000001,8.44268,23.273385,38.8055,642.864,393.35,1591.2694999999999
23,103,-0.0002,-0.0004,100.0,518.67,643.03,1595.8,1410.13,14.62,21.61,553.38,2388.13,9053.35,1.3,47.75,521.38,2388.1,8133.05,8.4654,0.03,395,2388,100.0,38.73,23.3199,168,65,0.6130952380952381,mid,0,65,47.590999999999994,1412.1080000000002,521.1769999999999,553.0455,8.4452,23.275505,38.798,642.8810000000001,393.4,1591.3569999999997
23,104,-0.0013,0.0005,100.0,518.67,643.53,1594.62,1412.36,14.62,21.61,553.36,2388.18,9045.86,1.3,47.67,521.02,2388.11,8131.91,8.4457,0.03,393,2388,100.0,38.66,23.2528,168,64,0.6190476190476191,mid,0,64,47.599000000000004,1412.0665,521.167,553.0415,8.4456,23.27229,38.7915,642.9295,393.45,1591.4965
23,105,0.0017,0.0002,100.0,518.67,641.97,1587.46,1408.99,14.62,21.61,552.8,2388.16,9059.07,1.3,47.67,521.66,2388.14,8135.8,8.4433,0.03,394,2388,100.0,38.75,23.1725,168,63,0.625,mid,0,63,47.5985,1411.8225,521.1915,553.0179999999999,8.44671,23.267325,38.784,642.8755,393.55,1591.2279999999998
23,106,0.0022,0.0002,100.0,518.67,642.36,1589.54,1409.59,14.62,21.61,553.77,2388.15,9047.79,1.3,47.58,521.17,2388.16,8128.87,8.4745,0.03,394,2388,100.0,38.78,23.2059,168,62,0.6309523809523809,mid,0,62,47.6065,1411.7615,521.175,553.0930000000001,8.45063,23.260475000000003,38.7935,642.853,393.55,1591.0375
23,107,0.0023,-0.0005,100.0,518.67,643.19,1590.84,1402.95,14.62,21.61,552.05,2388.12,9054.98,1.3,47.65,520.91,2388.16,8132.0,8.4871,0.03,395,2388,100.0,38.75,23.1456,168,61,0.6369047619047619,mid,0,61,47.6125,1411.536,521.1225,553.0455,8.451185,23.25635,38.789,642.8555,393.65,1591.1735
23,108,-0.0001,0.0001,100.0,518.67,642.99,1587.6,1418.25,14.62,21.61,552.8,2388.15,9052.23,1.3,47.44,521.34,2388.14,8132.73,8.4655,0.03,394,2388,100.0,38.69,23.3569,168,60,0.6428571428571429,mid,0,60,47.608,1411.63,521.1455,553.0314999999999,8.45443,23.257715,38.7795,642.8505,393.65,1590.6879999999999
23,109,-0.0014,0.0004,100.0,518.67,643.11,1590.66,1410.86,14.62,21.61,553.44,2388.14,9057.6,1.3,47.49,521.6,2388.14,8130.49,8.4724,0.03,394,2388,100.0,38.76,23.1946,168,59,0.6488095238095238,mid,0,59,47.602999999999994,1411.293,521.1479999999999,553.062,8.45556,23.25215,38.772,642.867,393.7,1591.0189999999998
23,110,0.0011,0.0004,100.0,518.67,642.98,1595.98,1410.77,14.62,21.61,552.78,2388.13,9051.41,1.3,47.62,521.14,2388.13,8128.2,8.4721,0.03,394,2388,100.0,38.81,23.3551,168,58,0.6547619047619048,mid,0,58,47.608,1411.3695,521.1575,553.033,8.45536,23.259225,38.766000000000005,642.8689999999999,393.7,1591.1879999999999
23,111,0.0004,-0.0004,100.0,518.67,643.15,1590.25,1416.07,14.62,21.61,552.51,2388.16,9049.77,1.3,47.79,520.93,2388.15,8131.71,8.4583,0.03,394,2388,100.0,38.76,23.3043,168,57,0.6607142857142857,mid,0,57,47.622,1411.5414999999998,521.1385,553.0024999999999,8.454435,23.261365,38.7615,642.8605,393.75,1591.133
23,112,0.0021,0.0005,100.0,518.67,642.9,1589.88,1410.86,14.62,21.61,553.27,2388.17,9051.29,1.3,47.67,521.04,2388.11,8127.38,8.4788,0.03,393,2388,100.0,38.59,23.2557,168,56,0.6666666666666666,mid,0,56,47.6265,1411.337,521.133,553.028,8.45581,23.261815,38.75750000000001,642.865,393.75,1591.089
23,113,-0.0024,-0.0005,100.0,518.67,642.87,1597.22,1409.09,14.62,21.61,552.99,2388.11,9055.36,1.3,47.74,520.61,2388.1,8130.92,8.4798,0.03,395,2388,100.0,38.71,23.2625,168,55,0.6726190476190477,late,0,55,47.634,1411.605,521.0925,553.015,8.45938,23.264175,38.748,642.861,393.85,1591.5620000000001
23,114,-0.0035,-0.0003,100.0,518.67,643.1,1593.12,1414.18,14.62,21.61,553.73,2388.19,9053.79,1.3,47.95,520.78,2388.19,8128.59,8.4209,0.03,394,2388,100.0,38.83,23.2317,168,54,0.6785714285714286,late,0,54,47.65650000000001,1411.7315,521.0730000000001,553.0435,8.45786,23.26238,38.745,642.891,393.9,1592.0255
23,115,0.0025,-0.0004,100.0,518.67,643.48,1595.84,1410.73,14.62,21.61,552.35,2388.12,9055.15,1.3,47.63,520.53,2388.14,8133.46,8.4349,0.03,394,2388,100.0,38.75,23.2762,168,53,0.6845238095238095,late,0,53,47.648,1411.562,521.0275,553.0195,8.456295,23.2631,38.739999999999995,642.9325,393.95,1591.9905
23,116,-0.0024,-0.0003,100.0,518.67,643.51,1592.55,1414.56,14.62,21.61,552.02,2388.16,9049.71,1.3,47.61,521.25,2388.19,8131.21,8.464,0.03,394,2388,100.0,38.59,23.1785,168,52,0.6904761904761905,late,0,52,47.6455,1411.574,521.0365,552.9645,8.457165,23.256475000000002,38.74,642.9689999999999,393.95,1592.275
23,117,-0.0002,-0.0001,100.0,518.67,643.36,1592.36,1414.99,14.62,21.61,553.3,2388.17,9056.58,1.3,47.76,520.93,2388.19,8127.31,8.4751,0.03,394,2388,100.0,38.49,23.2055,168,51,0.6964285714285714,late,0,51,47.660000000000004,1411.7649999999999,521.0084999999999,552.942,8.459859999999999,23.25095,38.724000000000004,642.9895,394.05,1592.0005
23,118,0.0032,-0.0,100.0,518.67,643.08,1602.27,1410.78,14.62,21.61,553.27,2388.11,9061.19,1.3,47.87,521.19,2388.19,8129.42,8.4462,0.03,393,2388,100.0,38.64,23.1884,168,50,0.7023809523809523,late,0,50,47.66799999999999,1411.738,521.0229999999999,552.9475,8.459954999999999,23.246955,38.7115,642.995,394.0,1592.6625
23,119,0.0011,0.0002,100.0,518.67,642.86,1592.32,1414.62,14.62,21.61,552.5,2388.17,9056.01,1.3,47.49,520.79,2388.18,8136.19,8.4592,0.03,395,2388,100.0,38.67,23.269,168,49,0.7083333333333334,late,0,49,47.665,1411.657,521.012,552.947,8.461675,23.24486,38.708999999999996,643.0049999999999,394.0,1592.8575
23,120,0.0008,-0.0001,100.0,518.67,642.92,1590.62,1419.23,14.62,21.61,553.01,2388.12,9044.89,1.3,47.6,520.54,2388.19,8129.26,8.4982,0.03,394,2388,100.0,38.65,23.2834,168,48,0.7142857142857143,late,0,48,47.665,1412.06,521.0029999999999,552.971,8.46304,23.251510000000003,38.6995,643.0255,394.0,1592.5215
23,121,0.0017,-0.0003,100.0,518.67,643.11,1589.52,1412.41,14.62,21.61,553.03,2388.15,9060.11,1.3,47.55,520.32,2388.17,8134.06,8.4568,0.03,394,2388,100.0,38.69,23.2224,168,47,0.7202380952380952,late,0,47,47.660000000000004,1412.098,520.9855,552.982,8.463404999999998,23.250840000000004,38.703,643.048,394.0,1592.794
23,122,-0.0012,0.0004,100.0,518.67,642.9,1595.64,1422.23,14.62,21.61,553.62,2388.2,9049.1,1.3,47.64,520.97,2388.14,8132.97,8.4647,0.03,391,2388,100.0,38.48,23.2529,168,46,0.7261904761904762,late,0,46,47.658500000000004,1412.6825,521.005,552.999,8.463145,23.246689999999997,38.68900000000001,643.02,393.9,1592.7045
23,123,-0.0024,-0.0002,100.0,518.67,643.13,1592.83,1415.11,14.62,21.61,552.65,2388.21,9060.1,1.3,47.71,520.39,2388.2,8132.4,8.4797,0.03,394,2388,100.0,38.82,23.2799,168,45,0.7321428571428571,late,0,45,47.6565,1412.9315,520.9555,552.9625,8.46386,23.244690000000002,38.6935,643.025,393.85,1592.556
23,124,-0.0023,0.0002,100.0,518.67,643.34,1598.27,1416.52,14.62,21.61,552.74,2388.18,9050.4,1.3,47.74,521.14,2388.16,8132.1,8.4341,0.03,395,2388,100.0,38.75,23.1822,168,44,0.7380952380952381,late,0,44,47.66,1413.1395,520.9615,552.9314999999999,8.46328,23.24116,38.698,643.0155000000001,393.95,1592.7385
23,125,0.0025,0.0001,100.0,518.67,643.24,1588.55,1414.91,14.62,21.61,553.81,2388.19,9056.65,1.3,47.76,520.99,2388.18,8127.56,8.4222,0.03,394,2388,100.0,38.68,23.2659,168,43,0.7440476190476191,late,0,43,47.6645,1413.4355,520.928,552.982,8.462225,23.24583,38.694500000000005,643.079,393.95,1592.7930000000001
23,126,-0.0055,0.0002,100.0,518.67,643.03,1594.63,1415.43,14.62,21.61,552.66,2388.16,9050.87,1.3,47.84,520.54,2388.14,8130.54,8.4879,0.03,395,2388,100.0,38.78,23.1621,168,42,0.75,late,0,42,47.677499999999995,1413.7275,520.8965000000001,552.9265,8.462895,23.24364,38.6945,643.1125,394.0,1593.0475
23,127,-0.0023,-0.0003,100.0,518.67,642.87,1595.38,1413.07,14.62,21.61,552.58,2388.19,9047.1,1.3,47.66,520.73,2388.22,8126.85,8.4685,0.03,395,2388,100.0,38.73,23.2651,168,41,0.7559523809523809,late,0,41,47.678,1414.2334999999998,520.8875,552.9530000000001,8.461965,23.249615,38.6935,643.0965,394.0,1593.2745
23,128,0.0033,-0.0004,100.0,518.67,642.55,1595.89,1416.63,14.62,21.61,552.05,2388.2,9051.55,1.3,47.75,520.59,2388.17,8125.75,8.4614,0.03,394,2388,100.0,38.65,23.2851,168,40,0.7619047619047619,late,0,40,47.6935,1414.1525,520.85,552.9155,8.46176,23.246025,38.691500000000005,643.0745,394.0,1593.6889999999999
23,129,0.0013,0.0004,100.0,518.67,642.9,1597.07,1422.22,14.62,21.61,552.09,2388.17,9057.76,1.3,47.75,520.24,2388.16,8132.31,8.455,0.03,394,2388,100.0,38.54,23.1727,168,39,0.7678571428571429,late,0,39,47.7065,1414.7205,520.7819999999999,552.848,8.460890000000001,23.24493,38.6805,643.0640000000001,394.0,1594.0095
23,130,-0.002,0.0004,100.0,518.67,643.18,1593.42,1418.62,14.62,21.61,552.02,2388.14,9051.39,1.3,47.64,520.5,2388.19,8136.74,8.4823,0.03,394,2388,100.0,38.51,23.1145,168,38,0.7738095238095238,late,0,38,47.7075,1415.113,520.75,552.8100000000001,8.461400000000001,23.2329,38.665499999999994,643.074,394.0,1593.8815
23,131,-0.0023,0.0002,100.0,518.67,643.45,1596.12,1418.25,14.62,21.61,552.0,2388.16,9058.33,1.3,47.9,520.5,2388.2,8131.45,8.4778,0.03,395,2388,100.0,38.67,23.2029,168,37,0.7797619047619048,late,0,37,47.713,1415.2220000000002,520.7284999999999,552.7845,8.462374999999998,23.22783,38.661,643.089,394.05,1594.175
23,132,0.0051,-0.0004,100.0,518.67,643.69,1600.99,1415.1,14.62,21.61,552.9,2388.15,9051.01,1.3,47.68,520.67,2388.14,8124.82,8.4877,0.03,395,2388,100.0,38.56,23.1629,168,36,0.7857142857142857,late,0,36,47.713499999999996,1415.434,520.7099999999999,552.766,8.46282,23.22319,38.659499999999994,643.1285,394.15,1594.7305000000001
23,133,-0.0023,0.0001,100.0,518.67,642.74,1596.68,1421.33,14.62,21.61,552.41,2388.16,9053.03,1.3,47.92,520.57,2388.22,8132.74,8.4668,0.03,393,2388,100.0,38.6,23.2084,168,35,0.7916666666666666,late,0,35,47.722500000000004,1416.046,520.708,552.737,8.46217,23.220485,38.654,643.1220000000001,394.05,1594.7035
23,134,-0.0028,0.0002,100.0,518.67,642.79,1589.93,1413.03,14.62,21.61,552.76,2388.2,9054.54,1.3,47.72,520.64,2388.17,8133.92,8.486,0.03,394,2388,100.0,38.62,23.1834,168,34,0.7976190476190477,late,0,34,47.711,1415.9885,520.701,552.6885,8.465425,23.21807,38.6435,643.1065,394.05,1594.544
23,135,0.0001,0.0001,100.0,518.67,643.16,1596.17,1411.73,14.62,21.61,552.38,2388.23,9050.62,1.3,47.77,520.47,2388.2,8129.93,8.4896,0.03,394,2388,100.0,38.62,23.1722,168,33,0.8035714285714286,late,0,33,47.717999999999996,1416.0385,520.698,552.6899999999999,8.468160000000001,23.212870000000002,38.637,643.0905,394.05,1594.5605
23,136,0.0013,0.0001,100.0,518.67,643.45,1594.78,1418.41,14.62,21.61,553.03,2388.16,9057.7,1.3,47.96,520.66,2388.19,8128.5,8.5144,0.03,395,2388,100.0,38.62,23.242,168,32,0.8095238095238095,late,0,32,47.7355,1416.231,520.6685,552.7405,8.47068,23.216045,38.6385,643.0875,394.1,1594.672
23,137,0.0002,0.0004,100.0,518.67,643.0,1593.2,1412.75,14.62,21.61,552.13,2388.21,9058.81,1.3,47.87,520.49,2388.18,8129.55,8.4394,0.03,397,2388,100.0,38.84,23.2398,168,31,0.8154761904761905,late,0,31,47.741,1416.1190000000001,520.6465000000001,552.682,8.468895,23.217760000000002,38.65599999999999,643.0695,394.25,1594.714
23,138,0.0028,-0.0004,100.0,518.67,643.3,1600.93,1419.12,14.62,21.61,552.41,2388.16,9052.86,1.3,47.94,521.02,2388.18,8133.11,8.51,0.03,394,2388,100.0,38.43,23.1726,168,30,0.8214285714285714,late,1,30,47.7445,1416.5359999999998,520.638,552.6389999999999,8.472085,23.21697,38.6455,643.0804999999999,394.3,1594.647
23,139,0.0026,-0.0002,100.0,518.67,643.18,1597.69,1417.59,14.62,21.61,551.65,2388.25,9050.79,1.3,47.87,520.22,2388.17,8133.93,8.4864,0.03,395,2388,100.0,38.64,23.125,168,29,0.8273809523809523,late,1,29,47.7635,1416.6844999999998,520.6094999999999,552.5965,8.473445,23.20977,38.644,643.0965,394.3,1594.9154999999998
23,140,-0.0035,-0.0003,100.0,518.67,643.43,1594.82,1410.37,14.62,21.61,552.11,2388.14,9060.29,1.3,47.9,520.93,2388.17,8127.31,8.4701,0.03,394,2388,100.0,38.41,23.2149,168,28,0.8333333333333334,late,1,28,47.7785,1416.2415,520.629,552.5514999999999,8.47204,23.206345000000002,38.632,643.1220000000001,394.3,1595.1255
23,141,-0.0012,0.0001,100.0,518.67,643.2,1603.27,1414.31,14.62,21.61,551.95,2388.2,9055.86,1.3,47.77,520.5,2388.25,8132.49,8.4582,0.03,393,2388,100.0,38.56,23.2728,168,27,0.8392857142857143,late,1,27,47.7895,1416.3365,520.638,552.4975000000001,8.47211,23.208865,38.6255,643.1265000000001,394.25,1595.8129999999999
23,142,-0.0002,0.0001,100.0,518.67,643.07,1599.03,1420.17,14.62,21.61,552.41,2388.21,9052.9,1.3,48.06,520.61,2388.18,8128.68,8.4649,0.03,393,2388,100.0,38.66,23.0967,168,26,0.8452380952380952,late,1,26,47.8105,1416.2335,520.62,552.437,8.47212,23.201055000000004,38.634499999999996,643.135,394.35,1595.9825
23,143,-0.0021,-0.0001,100.0,518.67,642.97,1594.65,1419.25,14.62,21.61,551.66,2388.19,9053.52,1.3,47.79,520.04,2388.22,8128.28,8.5041,0.03,395,2388,100.0,38.6,23.1501,168,25,0.8511904761904762,late,1,25,47.8145,1416.4405000000002,520.6025,552.3875,8.47334,23.194565,38.6235,643.127,394.4,1596.0735
23,144,-0.0037,-0.0002,100.0,518.67,643.01,1594.32,1423.07,14.62,21.61,552.51,2388.22,9055.63,1.3,47.99,520.87,2388.18,8128.28,8.4866,0.03,395,2388,100.0,38.52,23.1761,168,24,0.8571428571428571,late,1,24,47.827000000000005,1416.768,520.589,552.376,8.475965,23.19426,38.612,643.1105,394.4,1595.876
23,145,0.0036,0.0002,100.0,518.67,643.33,1594.2,1415.71,14.62,21.61,552.2,2388.19,9055.5,1.3,48.01,520.44,2388.19,8124.9,8.4874,0.03,396,2388,100.0,38.69,23.1258,168,23,0.8630952380952381,late,1,23,47.8395,1416.808,520.5615,552.2955,8.479225,23.187255,38.6125,643.115,394.5,1596.1585
23,146,0.0004,0.0005,100.0,518.67,643.61,1594.1,1421.26,14.62,21.61,552.72,2388.21,9058.69,1.3,47.97,520.36,2388.26,8127.21,8.4939,0.03,396,2388,100.0,38.45,23.1684,168,22,0.8690476190476191,late,1,22,47.846,1417.0994999999998,520.5525,552.2985,8.479525,23.18757,38.596,643.144,394.55,1596.132
23,147,0.001,0.0001,100.0,518.67,643.49,1596.31,1424.51,14.62,21.61,551.71,2388.21,9050.41,1.3,47.93,520.94,2388.18,8130.95,8.4698,0.03,395,2388,100.0,38.64,23.1885,168,21,0.875,late,1,21,47.859500000000004,1417.6715,520.563,552.2549999999999,8.47959,23.18374,38.591499999999996,643.175,394.55,1596.1785
23,148,0.002,-0.0001,100.0,518.67,643.46,1597.1,1422.95,14.62,21.61,552.05,2388.22,9054.02,1.3,48.03,519.77,2388.22,8130.24,8.5058,0.03,395,2388,100.0,38.66,23.1745,168,20,0.8809523809523809,late,1,20,47.8735,1417.9875,520.522,552.255,8.48181,23.17821,38.592,643.2205,394.6,1596.239
23,149,-0.0023,0.0003,100.0,518.67,643.2,1600.07,1422.14,14.62,21.61,551.7,2388.23,9045.97,1.3,47.95,520.36,2388.2,8130.33,8.4874,0.03,395,2388,100.0,38.5,23.0865,168,19,0.8869047619047619,late,1,19,47.883500000000005,1417.9835,520.528,552.2355,8.48343,23.1739,38.589999999999996,643.2355,394.65,1596.3890000000001
23,150,-0.0025,0.0005,100.0,518.67,643.25,1592.41,1423.0,14.62,21.61,551.38,2388.26,9051.55,1.3,48.01,520.18,2388.2,8126.7,8.4419,0.03,396,2388,100.0,38.54,23.043,168,18,0.8928571428571429,late,1,18,47.902,1418.2024999999999,520.512,552.2035,8.48141,23.170325,38.5915,643.239,394.75,1596.3385
23,151,0.0001,0.0002,100.0,518.67,643.44,1602.4,1425.55,14.62,21.61,551.72,2388.23,9059.81,1.3,47.88,520.22,2388.23,8132.35,8.5021,0.03,395,2388,100.0,38.63,23.1031,168,17,0.8988095238095238,late,1,17,47.900999999999996,1418.5674999999999,520.498,552.1895,8.482625,23.165335,38.5895,643.2385,394.75,1596.6525
23,152,0.0003,-0.0002,100.0,518.67,642.96,1598.41,1420.2,14.62,21.61,551.87,2388.23,9060.07,1.3,48.07,519.93,2388.25,8131.58,8.4888,0.03,396,2388,100.0,38.41,23.1321,168,16,0.9047619047619048,late,1,16,47.9205,1418.8225,520.461,552.138,8.482679999999998,23.163795,38.582,643.202,394.8,1596.5234999999998
23,153,-0.0006,-0.0002,100.0,518.67,643.44,1604.51,1424.57,14.62,21.61,551.58,2388.23,9058.46,1.3,47.87,520.76,2388.21,8129.64,8.5274,0.03,396,2388,100.0,38.86,23.0991,168,15,0.9107142857142857,late,1,15,47.918,1418.9845,520.4705,552.0965,8.48571,23.15833,38.595,643.237,394.95,1596.915
23,154,-0.0001,-0.0004,100.0,518.67,643.55,1595.98,1429.64,14.62,21.61,551.55,2388.23,9060.39,1.3,48.08,519.86,2388.2,8127.58,8.4979,0.03,395,2388,100.0,38.5,23.1401,168,14,0.9166666666666666,late,1,14,47.936,1419.815,520.4314999999999,552.036,8.486305,23.156164999999998,38.589,643.275,395.0,1597.2175
23,155,0.002,0.0003,100.0,518.67,643.03,1598.15,1423.94,14.62,21.61,552.15,2388.22,9052.52,1.3,48.12,520.5,2388.21,8129.99,8.4805,0.03,395,2388,100.0,38.59,23.1968,168,13,0.9226190476190477,late,1,13,47.953500000000005,1420.4254999999998,520.433,552.0245,8.48585,23.157395,38.5875,643.2685,395.05,1597.3165000000001
